song_name∆album_name∆artist_name∆artist_id∆song_release_date∆song_length∆song_popularity∆song_id∆danceability∆energy∆key∆loudness∆mode∆speechiness∆acousticness∆instrumentalness∆liveness∆valence∆tempo∆time_signature∆
Demons ∆Night Visions (Deluxe) ∆Imagine Dragons ∆53XhwfbYqKCa1cC15pYq2q ∆2012-09-04 ∆175200 ∆65 ∆1Ntj0hZfncXCQ5hij7igIE ∆0.505 ∆0.71 ∆3 ∆-3.015 ∆1 ∆0.0321 ∆0.19 ∆0.00025 ∆0.329 ∆0.428 ∆89.938 ∆4 ∆
Radioactive ∆Night Visions (Deluxe) ∆Imagine Dragons ∆53XhwfbYqKCa1cC15pYq2q ∆2012-09-04 ∆186813 ∆62 ∆58rFzMvW9kxNwMtGTgBQoP ∆0.448 ∆0.784 ∆9 ∆-3.686 ∆1 ∆0.0627 ∆0.106 ∆0.000108 ∆0.668 ∆0.236 ∆136.245 ∆4 ∆
Wake Me Up ∆Wake Me Up ∆Avicii ∆1vCWHaC5f2uS3yhpwWbIA6 ∆2013-07-30 ∆249693 ∆52 ∆4QRZirU4s1f30iDHzuKncj ∆0.516 ∆0.806 ∆2 ∆-5.133 ∆1 ∆0.0538 ∆0.00389 ∆0.000674 ∆0.115 ∆0.577 ∆124.118 ∆4 ∆
Am I Wrong ∆Am I Wrong ∆Nico & Vinz ∆0awl5piYwO0CDTHEkCjUhn ∆2014-01-21 ∆247520 ∆63 ∆2wqaekenSQZm7hxQOYt8oE ∆0.725 ∆0.68 ∆8 ∆-5.465 ∆1 ∆0.0306 ∆0.162 ∆2.13e-06 ∆0.158 ∆0.76 ∆119.939 ∆4 ∆
One More Night ∆One More Night ∆Maroon 5 ∆04gDigrS5kc9YWfZHwBETP ∆2012-01-01 ∆219480 ∆0 ∆3wJIAMuPdEoBddWlovWXCX ∆0.712 ∆0.799 ∆5 ∆-3.44 ∆0 ∆0.0329 ∆0.0463 ∆0 ∆0.0836 ∆0.7 ∆93.015 ∆4 ∆
All of Me ∆Love In The Future (Expanded Edition) ∆John Legend ∆5y2Xq6xcjJb2jVM54GHK3t ∆2013-08-30 ∆269560 ∆87 ∆3U4isOIWM3VvDubwSI3y7a ∆0.422 ∆0.264 ∆8 ∆-7.064 ∆1 ∆0.0322 ∆0.922 ∆0 ∆0.132 ∆0.331 ∆119.93 ∆4 ∆
Glad You Came ∆Glad You Came ∆The Wanted ∆2NhdGz9EDv2FeUw6udu2g1 ∆2011-01-01 ∆198466 ∆3 ∆1OXfWI3FQMdsKKC6lkvzSx ∆0.698 ∆0.844 ∆7 ∆-4.549 ∆0 ∆0.067 ∆0.0577 ∆1.69e-05 ∆0.105 ∆0.446 ∆126.937 ∆4 ∆
Happy ∆Despicable Me 2 (Original Motion Picture Soundtrack) ∆Pharrell Williams ∆2RdwBSPQiwcmiDo9kixcl8 ∆2013-06-18 ∆233305 ∆2 ∆6NPVjNh8Jhru9xOmyQigds ∆0.652 ∆0.757 ∆1 ∆-6.819 ∆1 ∆0.153 ∆0.286 ∆0 ∆0.0886 ∆0.962 ∆159.911 ∆4 ∆
Maps ∆Maps ∆Maroon 5 ∆04gDigrS5kc9YWfZHwBETP ∆2014-06-16 ∆189840 ∆0 ∆0tJGzJjUVlEsn8s3Mn32Jb ∆0.737 ∆0.723 ∆1 ∆-5.51 ∆0 ∆0.0295 ∆0.0179 ∆0 ∆0.0675 ∆0.893 ∆120.003 ∆4 ∆
Pompeii ∆Bad Blood ∆Bastille ∆7EQ0qTo7fWT7DPxmxtSYEc ∆2013-01-01 ∆214147 ∆73 ∆3gbBpTdY8lnQwqxNCcf795 ∆0.679 ∆0.715 ∆9 ∆-6.383 ∆1 ∆0.0407 ∆0.0755 ∆0 ∆0.271 ∆0.571 ∆127.435 ∆4 ∆
Set Fire to the Rain ∆21 ∆Adele ∆4dpARuHxo51G3z768sgnrY ∆2011-01-19 ∆241693 ∆40 ∆3CKCZ9pfwAfoMZlMncA1Nc ∆0.61 ∆0.683 ∆2 ∆-3.879 ∆0 ∆0.0253 ∆0.00382 ∆1.79e-06 ∆0.125 ∆0.466 ∆108.003 ∆4 ∆
Rolling in the Deep ∆21 ∆Adele ∆4dpARuHxo51G3z768sgnrY ∆2011-01-19 ∆228293 ∆39 ∆1CkvWZme3pRgbzaxZnTl5X ∆0.729 ∆0.756 ∆8 ∆-5.119 ∆1 ∆0.0294 ∆0.131 ∆0 ∆0.0527 ∆0.522 ∆104.945 ∆4 ∆
Daylight ∆Overexposed (Deluxe) ∆Maroon 5 ∆04gDigrS5kc9YWfZHwBETP ∆2012-01-01 ∆225306 ∆60 ∆6TwfdLbaxTKzQi3AgsZNzx ∆0.657 ∆0.679 ∆2 ∆-5.511 ∆1 ∆0.0269 ∆0.00246 ∆0 ∆0.211 ∆0.331 ∆120.007 ∆4 ∆
