song_name∆album_name∆artist_name∆artist_id∆song_release_date∆song_length∆song_popularity∆song_id∆danceability∆energy∆key∆loudness∆mode∆speechiness∆acousticness∆instrumentalness∆liveness∆valence∆tempo∆time_signature∆
Little Black Submarines - Radio Edit [radio edit] ∆Little Black Submarines (Radio Edit) ∆The Black Keys ∆7mnBLXK823vNxN3UWB7Gfz ∆2012-08-21 ∆204692 ∆49 ∆6ZWn1MVUaBH2HNQobhMYeE ∆0.299 ∆0.706 ∆2 ∆-5.421 ∆1 ∆0.0687 ∆0.141 ∆3.58e-05 ∆0.0703 ∆0.247 ∆94.263 ∆4 ∆
Do I Wanna Know? ∆AM ∆Arctic Monkeys ∆7Ln80lUS6He07XvHI8qqHH ∆2013-09-09 ∆272394 ∆83 ∆5FVd6KXrgO9B3JPmC8OPst ∆0.548 ∆0.532 ∆5 ∆-7.596 ∆1 ∆0.0323 ∆0.186 ∆0.000263 ∆0.217 ∆0.405 ∆85.03 ∆4 ∆
Reptilia ∆Room On Fire ∆The Strokes ∆0epOFNiUfyON9EYx7Tpr6V ∆2003-10-28 ∆219753 ∆73 ∆57Xjny5yNzAcsxnusKmAfA ∆0.486 ∆0.666 ∆9 ∆-5.084 ∆1 ∆0.033 ∆0.000563 ∆0.789 ∆0.101 ∆0.741 ∆157.992 ∆4 ∆
Weight of Love ∆Turn Blue ∆The Black Keys ∆7mnBLXK823vNxN3UWB7Gfz ∆2014-05-09 ∆410186 ∆62 ∆3xMQOd1C3TXsjQ3pmzOmkC ∆0.282 ∆0.547 ∆2 ∆-8.621 ∆1 ∆0.0322 ∆0.03 ∆0.888 ∆0.104 ∆0.133 ∆151.468 ∆4 ∆
Elephant ∆Lonerism ∆Tame Impala ∆5INjqkS1o8h1imAzPqGZBb ∆2012-01-01 ∆211226 ∆69 ∆6qZjm61s6u8Ead9sWxCDro ∆0.598 ∆0.553 ∆9 ∆-6.742 ∆0 ∆0.0397 ∆0.562 ∆0.157 ∆0.257 ∆0.533 ∆123.075 ∆4 ∆
Come a Little Closer ∆Melophobia ∆Cage The Elephant ∆26T3LtbuGT1Fu9m0eRq5X3 ∆2013-10-08 ∆229346 ∆67 ∆4sebUbjqbcgDSwG6PbSGI0 ∆0.44 ∆0.777 ∆1 ∆-1.786 ∆0 ∆0.0327 ∆0.0265 ∆1.01e-06 ∆0.151 ∆0.306 ∆148.027 ∆4 ∆
Under Cover of Darkness ∆Angles ∆The Strokes ∆0epOFNiUfyON9EYx7Tpr6V ∆2011-03-21 ∆235546 ∆66 ∆6u0x5ad9ewHvs3z6u9Oe3c ∆0.357 ∆0.775 ∆11 ∆-3.364 ∆1 ∆0.054 ∆0.00419 ∆0.285 ∆0.0676 ∆0.589 ∆199.853 ∆4 ∆
Song For The Dead ∆Songs For The Deaf ∆Queens of the Stone Age ∆4pejUc4iciQfgdX6OKulQn ∆2002-01-01 ∆352453 ∆53 ∆37gG4GPeTRPKKdXYx3zTRC ∆0.355 ∆0.926 ∆5 ∆-5.662 ∆1 ∆0.0722 ∆0.167 ∆0.453 ∆0.383 ∆0.231 ∆106.612 ∆4 ∆
Diet Mountain Dew ∆Born To Die ∆Lana Del Rey ∆00FQb4jTyendYWaN8pK0wa ∆2012-01-30 ∆222920 ∆46 ∆20Dr6PsU4KweNgqDw7Vo0I ∆0.46 ∆0.683 ∆10 ∆-5.97 ∆0 ∆0.0891 ∆0.282 ∆0 ∆0.425 ∆0.592 ∆175.743 ∆4 ∆
Think About Things ∆Think About Things ∆Daði Freyr ∆3Hb64DQZIhDCgyHKrzBXOL ∆2020-04-09 ∆173385 ∆74 ∆2iRniYXjMHKmwXqA2jYXP7 ∆0.871 ∆0.341 ∆3 ∆-8.932 ∆0 ∆0.0576 ∆0.0311 ∆0.000124 ∆0.0838 ∆0.612 ∆127.001 ∆4 ∆
Born To Die ∆Born To Die ∆Lana Del Rey ∆00FQb4jTyendYWaN8pK0wa ∆2012-01-30 ∆286253 ∆48 ∆3eRZZ4d2RJSqFKzP7tSdFE ∆0.18 ∆0.636 ∆4 ∆-6.591 ∆0 ∆0.0438 ∆0.209 ∆0.000133 ∆0.217 ∆0.39 ∆75.632 ∆3 ∆
Cigarette Daydreams ∆Melophobia ∆Cage The Elephant ∆26T3LtbuGT1Fu9m0eRq5X3 ∆2013-10-08 ∆208760 ∆74 ∆2tznHmp70DxMyr2XhWLOW0 ∆0.635 ∆0.675 ∆2 ∆-3.445 ∆1 ∆0.0263 ∆0.0801 ∆0 ∆0.0831 ∆0.273 ∆113.946 ∆4 ∆
